ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
25386,363200,Texas A&M University,College Station,TX,43109,1568528,Contract,QATAR,Qatar Foundation
25387,363200,Texas A&M University,College Station,TX,43123,78697,Contract,QATAR,Qatar National Research Foundation
25388,363200,Texas A&M University,College Station,TX,43123,118449,Contract,QATAR,Qatar National Research Foundation
25389,363200,Texas A&M University,College Station,TX,43124,65883,Contract,QATAR,Qatar National Research Foundation
25390,363200,Texas A&M University,College Station,TX,43124,103380,Contract,QATAR,Qatar National Research Foundation
25391,363200,Texas A&M University,College Station,TX,43124,102692,Contract,QATAR,Qatar National Research Foundation
25392,363200,Texas A&M University,College Station,TX,43124,87486,Contract,QATAR,Qatar National Research Foundation
25393,363200,Texas A&M University,College Station,TX,43141,4652046,Contract,QATAR,Qatar Foundation
25394,363200,Texas A&M University,College Station,TX,43141,4652046,Contract,QATAR,Qatar Foundation
25395,363200,Texas A&M University,College Station,TX,43141,708544,Contract,QATAR,Qatar Foundation
25396,363200,Texas A&M University,College Station,TX,43141,163375,Contract,QATAR,Qatar Foundation
25397,363200,Texas A&M University,College Station,TX,43143,353750,Monetary Gift,QATAR,QAPCO
25398,363200,Texas A&M University,College Station,TX,43164,368750,Monetary Gift,QATAR,QAPCO
25399,363200,Texas A&M University,College Station,TX,43165,301973,Contract,QATAR,Qatar Foundation
25400,363200,Texas A&M University,College Station,TX,43165,8148599,Contract,QATAR,Qatar Foundation
25401,363200,Texas A&M University,College Station,TX,43180,373723,Monetary Gift,QATAR,QAPCO
25402,363200,Texas A&M University,College Station,TX,43186,401120,Monetary Gift,QATAR,QAPCO
25403,363200,Texas A&M University,College Station,TX,43186,268263,Contract,QATAR,Qatar National Research Foundation
25404,363200,Texas A&M University,College Station,TX,43197,3683826,Contract,QATAR,Qatar Foundation
25405,363200,Texas A&M University,College Station,TX,43197,1408913,Contract,QATAR,Qatar Foundation
25406,363200,Texas A&M University,College Station,TX,43197,140345,Contract,QATAR,Qatar Foundation
25407,363200,Texas A&M University,College Station,TX,43200,150973,Contract,QATAR,Qatar National Research Foundation
25408,363200,Texas A&M University,College Station,TX,43200,101182,Contract,QATAR,Qatar National Research Foundation
25409,363200,Texas A&M University,College Station,TX,43200,111519,Contract,QATAR,Qatar National Research Foundation
25410,363200,Texas A&M University,College Station,TX,43200,120421,Contract,QATAR,Qatar National Research Foundation
25411,363200,Texas A&M University,College Station,TX,43200,144715,Contract,QATAR,Qatar National Research Foundation
25412,363200,Texas A&M University,College Station,TX,43200,144865,Contract,QATAR,Qatar National Research Foundation
25413,363200,Texas A&M University,College Station,TX,43200,137432,Contract,QATAR,Qatar National Research Foundation
25414,363200,Texas A&M University,College Station,TX,43200,136842,Contract,QATAR,Qatar National Research Foundation
25415,363200,Texas A&M University,College Station,TX,43200,101558,Contract,QATAR,Qatar National Research Foundation
25416,363200,Texas A&M University,College Station,TX,43200,111087,Contract,QATAR,Qatar National Research Foundation
25417,363200,Texas A&M University,College Station,TX,43200,123632,Contract,QATAR,Qatar National Research Foundation
25418,363200,Texas A&M University,College Station,TX,43217,90799,Contract,QATAR,Qatar National Research Foundation
25419,363200,Texas A&M University,College Station,TX,43217,382902,Contract,QATAR,Qatar National Research Foundation
25420,363200,Texas A&M University,College Station,TX,43217,133991,Contract,QATAR,Qatar National Research Foundation
25421,363200,Texas A&M University,College Station,TX,43226,4019352,Contract,QATAR,Qatar Foundation
25422,363200,Texas A&M University,College Station,TX,43226,516661,Contract,QATAR,Qatar Foundation
25423,363200,Texas A&M University,College Station,TX,43227,261845,Contract,JAPAN,Sun Medical Tech Research Cor
25424,363200,Texas A&M University,College Station,TX,43227,157107,Contract,JAPAN,Sun Medical Tech Research Cor
25425,363200,Texas A&M University,College Station,TX,43227,7835,Contract,JAPAN,Sun Medical Tech Research Cor
25426,363200,Texas A&M University,College Station,TX,43256,7447648,Contract,QATAR,Qatar Foundation
25427,363200,Texas A&M University,College Station,TX,43256,445611,Contract,QATAR,Qatar Foundation
25428,363200,Texas A&M University,College Station,TX,43256,445611,Contract,QATAR,Qatar Foundation
25429,363200,Texas A&M University,College Station,TX,43256,953471,Contract,QATAR,Qatar Foundation
25430,363200,Texas A&M University,College Station,TX,43272,55737,Contract,QATAR,Qatar Foundation
25431,363200,Texas A&M University,College Station,TX,43276,134604,Contract,QATAR,Qatar National Research Foundation
25432,363200,Texas A&M University,College Station,TX,43276,128690,Contract,QATAR,Qatar National Research Foundation
25433,363200,Texas A&M University,College Station,TX,43284,1482333,Contract,QATAR,Qatar Foundation
25434,363200,Texas A&M University,College Station,TX,43284,4920849,Contract,QATAR,Qatar Foundation
25435,363200,Texas A&M University,College Station,TX,43284,37051,Contract,QATAR,Qatar Foundation
25436,363200,Texas A&M University,College Station,TX,43289,5934836,Monetary Gift,QATAR,Qatar Foundation
25437,363200,Texas A&M University,College Station,TX,43289,229308,Monetary Gift,QATAR,Qatar Foundation
25438,363200,Texas A&M University,College Station,TX,43312,154551,Contract,QATAR,Qatar National Research Foundation
25439,363200,Texas A&M University,College Station,TX,43318,4666214,Contract,QATAR,Qatar Foundation
25440,363200,Texas A&M University,College Station,TX,43318,521374,Contract,QATAR,Qatar Foundation
25441,363200,Texas A&M University,College Station,TX,43343,23155,Contract,QATAR,Qatar National Research Foundation
25442,363200,Texas A&M University,College Station,TX,43359,5893031,Contract,QATAR,Qatar Foundation
25443,363200,Texas A&M University,College Station,TX,43359,219475,Contract,QATAR,Qatar Foundation
25444,363200,Texas A&M University,College Station,TX,43368,2000000,Contract,CHINA,Quindgao Natonal Laboratory
25445,363200,Texas A&M University,College Station,TX,43369,72969,Contract,QATAR,Qatar National Research Foundation
25446,363200,Texas A&M University,College Station,TX,43369,107946,Contract,QATAR,Qatar National Research Foundation
25447,363200,Texas A&M University,College Station,TX,43369,82459,Contract,QATAR,Qatar National Research Foundation
25448,363200,Texas A&M University,College Station,TX,43369,128690,Contract,QATAR,Qatar National Research Foundation
25449,363200,Texas A&M University,College Station,TX,43369,82105,Contract,QATAR,Qatar National Research Foundation
25450,363200,Texas A&M University,College Station,TX,43369,82486,Contract,QATAR,Qatar National Research Foundation
25451,363200,Texas A&M University,College Station,TX,43382,219475,Contract,QATAR,Qatar Foundation
25452,363200,Texas A&M University,College Station,TX,43382,1056974,Contract,QATAR,Qatar Foundation
25453,363200,Texas A&M University,College Station,TX,43382,5893032,Contract,QATAR,Qatar Foundation
25454,363200,Texas A&M University,College Station,TX,43399,123961,Contract,QATAR,Qatar National Research Foundation
25455,363200,Texas A&M University,College Station,TX,43399,119942,Contract,QATAR,Qatar National Research Foundation
25456,363200,Texas A&M University,College Station,TX,43399,144601,Contract,QATAR,Qatar National Research Foundation
25457,363200,Texas A&M University,College Station,TX,43399,138617,Contract,QATAR,Qatar National Research Foundation
25458,363200,Texas A&M University,College Station,TX,43399,71919,Contract,QATAR,Qatar National Research Foundation
25459,363200,Texas A&M University,College Station,TX,43399,80394,Contract,QATAR,Qatar National Research Foundation
25460,363200,Texas A&M University,College Station,TX,43399,125936,Contract,QATAR,Qatar National Research Foundation
25461,363200,Texas A&M University,College Station,TX,43399,115790,Contract,QATAR,Qatar National Research Foundation
25462,363200,Texas A&M University,College Station,TX,43399,115790,Contract,QATAR,Qatar National Research Foundation
25463,363200,Texas A&M University,College Station,TX,43399,135952,Contract,QATAR,Qatar National Research Foundation
25464,363200,Texas A&M University,College Station,TX,43409,5893032,Contract,QATAR,Qatar Foundation
25465,363200,Texas A&M University,College Station,TX,43409,1056974,Contract,QATAR,Qatar Foundation
25466,363200,Texas A&M University,College Station,TX,43409,219475,Contract,QATAR,Qatar Foundation
